user_id,flights_booked,hotels_booked,cancellations,flight_discounts_used,median_flight_discount_amount,hotel_discounts_used,median_hotel_discount_amount,median_base_fare_usd,median_price_per_room_usd,median_checked_bags,median_seats,median_nights,median_rooms,birthdate,gender,married,has_children,home_country,total_bookings,cancellation_rate,age,kmeans_cluster,dbscan_cluster,pca_cluster,cluster_label
407250,4,3,0,2,0.175,0,,495.435,120.0,0.0,1.0,3.0,1.0,1987-07-25,F,False,False,usa,7,0.0,38,2,0,3,Road Warriors – Priority Boarding & Fast Track
407275,4,3,0,1,0.25,0,,154.08499999999998,162.0,0.5,1.0,4.0,1.0,1982-03-28,F,False,False,usa,7,0.0,43,2,0,3,Road Warriors – Priority Boarding & Fast Track
407434,0,1,0,2,0.1,0,,,177.0,,,9.0,2.0,1971-09-09,F,True,True,canada,1,0.0,54,0,0,0,Family & Group Travelers – Family Comfort Package
407642,2,2,0,1,0.25,0,,234.885,242.0,0.0,1.0,1.0,1.0,1994-09-22,F,False,False,canada,4,0.0,31,1,0,1,Occasional Voyagers – Starter Flight Boost
408551,2,2,0,3,0.1,1,0.1,323.695,184.0,0.5,1.0,2.0,1.0,1980-10-24,F,True,True,usa,4,0.0,45,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
409073,3,3,0,0,,0,,705.26,166.0,1.0,1.0,2.0,1.0,1981-09-06,F,True,False,usa,6,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
411179,3,4,1,3,0.15000000000000002,1,,202.92,232.5,0.0,1.0,3.0,1.0,1972-11-19,F,False,False,usa,7,0.14285714285714285,53,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
411701,1,2,0,1,0.25,1,0.2,578.27,158.0,1.0,1.0,1.0,1.0,1983-12-14,F,False,False,canada,3,0.0,42,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
413128,4,5,0,3,0.1,1,0.1,84.81,251.0,0.0,1.0,4.0,1.0,1995-01-02,F,False,False,canada,9,0.0,30,2,0,3,Road Warriors – Priority Boarding & Fast Track
413340,3,1,0,0,,1,0.15,202.23,137.0,1.0,1.0,8.0,1.0,1976-09-06,F,True,True,usa,4,0.0,49,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
413418,2,2,0,2,0.125,2,0.07500000000000001,290.335,36.5,1.5,1.5,3.0,1.5,1969-09-04,F,False,False,usa,4,0.0,56,0,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
413658,3,3,1,2,0.15,2,0.1,2025.77,121.5,2.0,3.0,3.0,1.5,1972-09-04,F,True,True,usa,6,0.16666666666666666,53,3,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
414128,3,4,0,1,0.05,2,0.07500000000000001,682.8,344.0,0.0,1.0,1.5,1.0,1996-06-25,F,False,False,usa,7,0.0,29,2,0,3,Road Warriors – Priority Boarding & Fast Track
415282,2,2,0,0,,3,0.1,1140.9399999999998,152.0,0.0,2.0,3.5,2.0,1982-05-19,F,True,True,usa,4,0.0,43,0,0,0,Family & Group Travelers – Family Comfort Package
415381,3,2,0,0,,1,0.15,205.99,119.5,1.0,1.0,2.5,1.0,1978-03-13,F,True,False,usa,5,0.0,47,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
415581,3,3,0,1,0.1,0,,234.28,84.0,1.0,1.0,5.0,1.0,1981-12-11,F,True,False,usa,6,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
416319,2,2,0,1,0.15,2,0.07500000000000001,73.8,109.5,0.5,1.0,0.0,1.0,1969-01-02,F,True,False,usa,4,0.0,56,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
416580,5,5,1,2,0.05,2,0.1,246.05,129.0,0.0,1.0,2.0,2.0,1980-08-08,F,False,False,usa,10,0.1,45,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
417679,5,4,0,2,0.125,4,0.07500000000000001,421.34,183.0,0.0,1.0,2.5,1.0,1986-11-15,F,False,False,usa,9,0.0,39,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
418329,3,3,0,3,0.1,2,0.125,149.55,119.0,1.0,1.0,5.0,1.0,1974-09-14,M,False,True,usa,6,0.0,51,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
418488,4,4,0,2,0.225,3,0.15,353.875,158.0,0.5,1.0,3.0,1.0,1985-11-16,F,True,False,canada,8,0.0,40,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
418692,4,4,1,3,0.05,4,0.1,1174.99,191.5,0.0,1.0,5.5,1.0,1984-10-09,F,False,False,usa,8,0.125,41,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
420648,2,2,0,3,0.1,0,,721.575,254.0,0.0,1.0,5.5,1.0,1971-06-21,F,True,True,usa,4,0.0,54,1,0,1,Occasional Voyagers – Starter Flight Boost
420669,5,5,2,3,0.1,2,,597.15,118.0,1.0,1.0,4.0,1.0,1973-02-04,F,True,True,canada,10,0.2,52,4,2,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
421247,4,4,0,0,,3,0.05,162.59,198.5,0.5,1.0,2.0,1.0,1981-12-20,F,True,True,usa,8,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
421515,2,2,0,1,0.15,1,0.05,337.55,178.5,0.5,1.0,1.0,1.0,1992-12-03,F,False,False,canada,4,0.0,33,1,0,1,Occasional Voyagers – Starter Flight Boost
421666,3,3,1,2,0.05,1,,584.3,66.0,1.0,1.0,1.0,1.0,1994-05-02,F,False,True,usa,6,0.16666666666666666,31,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
421700,3,3,0,2,0.125,1,0.15,306.94,108.0,0.0,1.0,6.0,1.0,1983-06-02,F,False,True,usa,6,0.0,42,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
421870,3,2,0,2,0.07500000000000001,1,0.2,438.55,276.0,0.0,1.0,2.5,1.0,1994-06-25,M,True,True,usa,5,0.0,31,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
422066,4,4,0,1,0.1,1,0.15,215.27,135.0,1.0,1.0,3.0,1.0,1968-09-22,F,True,True,usa,8,0.0,57,2,0,3,Road Warriors – Priority Boarding & Fast Track
422668,0,0,0,2,0.175,1,0.1,,,,,,,2006-05-18,F,False,False,usa,0,0.0,19,1,0,1,Occasional Voyagers – Starter Flight Boost
423042,5,6,1,3,0.125,2,0.05,81.5,139.0,1.0,1.0,4.0,1.0,1981-07-10,F,False,True,canada,11,0.09090909090909091,44,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
423413,0,1,0,3,0.25,0,,,269.0,,,20.0,2.0,2006-06-27,F,False,False,usa,1,0.0,19,0,0,0,Family & Group Travelers – Family Comfort Package
424553,1,3,0,3,0.25,1,0.3,393.35,121.0,1.0,1.0,4.0,1.0,1975-01-14,F,True,False,usa,4,0.0,50,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
425632,2,2,0,1,0.1,1,0.05,444.49,148.0,0.5,1.0,5.0,1.0,1978-10-14,F,True,False,usa,4,0.0,47,1,0,1,Occasional Voyagers – Starter Flight Boost
425653,0,0,0,1,0.1,0,,,,,,,,2004-01-07,M,False,True,usa,0,0.0,21,1,0,1,Occasional Voyagers – Starter Flight Boost
425953,4,4,0,1,0.15,1,0.05,214.95,89.5,0.0,1.5,2.0,1.5,1986-04-24,F,True,False,usa,8,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
425966,2,2,0,0,,0,,659.335,144.5,0.5,1.0,1.5,1.0,1968-02-05,F,True,False,usa,4,0.0,57,1,0,1,Occasional Voyagers – Starter Flight Boost
426478,2,2,1,3,0.125,3,0.07500000000000001,1354.74,119.0,0.0,1.0,9.0,1.0,1998-08-23,F,False,False,canada,4,0.25,27,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
427426,3,2,0,2,0.2,1,0.05,304.6,58.0,0.0,1.0,1.0,1.0,1987-09-04,F,False,False,usa,5,0.0,38,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
427506,4,4,1,2,0.25,2,0.1,406.515,262.0,1.0,1.0,1.5,1.0,1969-06-07,F,True,True,usa,8,0.125,56,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
428056,4,3,0,3,0.15,0,,620.415,139.0,0.0,1.0,2.0,1.0,1986-10-21,M,False,False,canada,7,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
428552,2,2,0,1,0.25,1,0.1,392.445,247.0,0.0,1.0,1.5,1.0,1987-03-04,F,True,False,usa,4,0.0,38,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
428858,3,4,1,2,0.1,1,,1727.16,151.0,0.0,1.0,9.0,1.0,2003-03-13,F,False,False,usa,7,0.14285714285714285,22,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
429345,0,1,0,1,0.1,2,0.07500000000000001,,119.0,,,6.0,1.0,1958-02-05,M,True,True,usa,1,0.0,67,1,0,1,Occasional Voyagers – Starter Flight Boost
429375,4,3,1,1,,1,,678.79,222.0,0.5,1.0,1.5,1.0,1990-04-18,F,False,False,usa,7,0.14285714285714285,35,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
430722,4,4,1,3,0.125,2,0.05,369.35,277.0,0.5,1.0,3.5,1.0,1995-11-11,M,False,False,usa,8,0.125,30,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
431144,1,2,0,2,0.15000000000000002,2,0.175,227.82,183.0,0.0,1.0,4.5,1.0,1972-10-22,F,True,False,usa,3,0.0,53,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
431337,3,3,0,0,,1,0.05,388.28,230.0,1.0,1.0,2.0,1.0,1986-04-12,F,False,False,usa,6,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
431602,4,3,1,4,0.1,2,0.1,662.495,153.5,1.0,1.0,1.5,1.5,1987-02-25,F,False,False,usa,7,0.14285714285714285,38,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
431746,1,1,0,0,,2,0.07500000000000001,550.16,109.0,2.0,2.0,1.0,2.0,1983-08-10,F,False,False,usa,2,0.0,42,0,0,0,Family & Group Travelers – Family Comfort Package
431899,2,2,1,2,0.15,1,,428.59,196.0,0.0,1.0,4.0,1.0,1980-04-23,F,True,False,usa,4,0.25,45,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
431912,1,0,0,1,0.05,1,0.2,295.89,,1.0,2.0,,,1988-08-27,F,False,True,usa,1,0.0,37,1,0,1,Occasional Voyagers – Starter Flight Boost
432333,1,2,0,0,,2,0.175,515.36,174.5,1.0,1.0,4.5,1.0,1974-06-23,F,True,True,usa,3,0.0,51,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
432637,3,3,0,2,0.125,1,0.15,445.93,158.0,0.0,1.0,1.0,1.0,1987-05-27,F,False,True,usa,6,0.0,38,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
432941,3,4,0,0,,1,0.05,883.43,120.5,0.0,1.0,5.0,1.5,1983-07-18,F,False,False,usa,7,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
433080,4,4,0,0,,2,0.1,373.905,88.5,0.5,1.0,3.0,1.0,1980-02-18,F,True,False,usa,8,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
433339,1,2,0,1,0.1,1,0.1,54.64,210.0,1.0,1.0,7.0,1.0,1998-06-10,F,False,True,usa,3,0.0,27,1,0,1,Occasional Voyagers – Starter Flight Boost
433905,0,1,0,1,0.05,0,,,140.0,,,14.0,2.0,1998-05-26,F,False,False,usa,1,0.0,27,0,0,0,Family & Group Travelers – Family Comfort Package
434238,2,1,0,0,,1,0.1,48.459999999999994,44.0,0.5,1.0,1.0,1.0,1973-11-28,F,True,True,usa,3,0.0,52,1,0,1,Occasional Voyagers – Starter Flight Boost
434623,5,5,1,3,0.07500000000000001,2,0.15,224.92,323.0,0.0,1.0,2.0,1.0,1989-07-20,F,False,False,canada,10,0.1,36,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
435231,1,2,0,1,0.15,1,0.1,52.88,104.0,1.0,1.0,4.0,1.0,1993-11-24,F,False,False,canada,3,0.0,32,1,0,1,Occasional Voyagers – Starter Flight Boost
435596,2,2,0,3,0.2,1,0.15,401.71500000000003,223.0,0.5,1.0,2.0,1.0,1970-11-28,F,False,False,usa,4,0.0,55,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
435669,2,2,0,2,0.175,1,0.05,719.12,142.0,0.5,1.5,0.5,1.5,1979-07-26,F,False,True,usa,4,0.0,46,0,0,0,Family & Group Travelers – Family Comfort Package
435837,0,1,0,1,0.2,0,,,154.0,,,12.0,1.0,1972-08-16,F,False,False,usa,1,0.0,53,1,0,1,Occasional Voyagers – Starter Flight Boost
435882,4,4,1,2,0.05,3,0.05,153.62,178.0,0.0,1.0,1.5,1.0,1972-11-19,F,True,False,usa,8,0.125,53,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
436320,2,2,0,1,0.1,1,0.1,199.715,113.5,0.5,1.0,2.0,1.0,1974-08-09,F,True,True,usa,4,0.0,51,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
436894,2,2,0,1,0.3999999999999999,2,0.07500000000000001,156.905,87.5,0.5,1.0,4.0,1.0,1982-04-26,F,True,False,usa,4,0.0,43,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
437069,5,5,0,1,0.1,1,0.15,408.9,107.0,0.0,1.0,2.0,1.0,1981-02-02,F,False,False,usa,10,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
437162,2,3,1,3,0.15,2,0.05,546.44,184.0,1.0,1.0,3.0,1.0,1993-07-23,F,False,False,usa,5,0.2,32,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
437251,3,3,0,0,,0,,231.25,96.0,0.0,1.0,1.0,1.0,1980-09-28,F,False,False,canada,6,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
437539,5,5,0,1,0.1,1,0.05,247.63,119.0,0.0,1.0,1.0,1.0,1978-03-02,F,False,False,usa,10,0.0,47,2,0,3,Road Warriors – Priority Boarding & Fast Track
437549,3,3,0,2,0.1,1,0.2,319.61,130.0,1.0,1.0,2.0,1.0,1984-05-13,F,False,False,usa,6,0.0,41,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
438189,6,5,0,0,,1,0.1,284.81,215.0,1.0,1.0,2.0,1.0,1987-10-07,F,True,False,usa,11,0.0,38,2,0,3,Road Warriors – Priority Boarding & Fast Track
438406,4,3,0,1,0.05,1,0.1,685.7049999999999,130.0,0.5,1.0,0.0,1.0,1980-10-11,F,False,False,usa,7,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
438551,2,4,1,2,0.15,2,0.25,13645.96,139.0,5.0,6.0,7.5,2.0,1987-08-04,F,True,True,usa,6,0.16666666666666666,38,3,-1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
438596,1,2,0,2,0.1,0,,108.48,159.0,1.0,1.0,4.5,1.0,1999-12-13,F,False,False,usa,3,0.0,26,1,0,1,Occasional Voyagers – Starter Flight Boost
438839,3,3,0,2,0.175,3,0.05,48.2,172.0,1.0,1.0,4.0,1.0,1974-05-09,F,False,True,usa,6,0.0,51,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
438937,2,2,0,1,0.05,2,0.15,332.67,308.5,0.5,1.0,2.0,1.0,1986-08-28,F,False,False,usa,4,0.0,39,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
438985,4,4,1,3,0.1,2,0.15,1381.32,381.5,0.0,1.0,5.5,1.0,1994-03-18,F,False,False,usa,8,0.125,31,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
438995,0,0,0,1,0.05,2,0.1,,,,,,,2000-05-17,F,False,False,usa,0,0.0,25,1,0,1,Occasional Voyagers – Starter Flight Boost
439052,4,4,0,3,0.1,1,0.1,573.9100000000001,189.0,0.5,1.0,4.0,1.0,1972-04-26,F,True,False,usa,8,0.0,53,2,0,3,Road Warriors – Priority Boarding & Fast Track
439120,2,1,0,0,,1,0.1,398.95500000000004,93.0,0.5,1.0,1.0,1.0,1985-07-23,M,True,False,usa,3,0.0,40,1,0,1,Occasional Voyagers – Starter Flight Boost
439363,3,3,0,1,0.1,1,0.05,224.17,117.0,0.0,1.0,3.0,1.0,1972-07-03,F,False,False,usa,6,0.0,53,2,0,3,Road Warriors – Priority Boarding & Fast Track
440212,1,1,0,2,0.07500000000000001,1,0.1,578.68,58.0,1.0,1.0,2.0,1.0,1984-12-08,F,True,True,usa,2,0.0,41,1,0,1,Occasional Voyagers – Starter Flight Boost
440655,3,3,0,0,,3,0.1,433.18,269.0,0.0,1.0,1.0,1.0,1993-01-27,F,False,True,canada,6,0.0,32,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
441200,2,2,0,0,,1,0.3,272.62,96.0,1.0,1.0,3.5,1.0,1988-07-06,F,False,True,canada,4,0.0,37,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
441205,2,0,0,2,0.125,1,0.1,398.87,,0.5,1.0,,,1977-06-12,F,True,True,usa,2,0.0,48,1,0,1,Occasional Voyagers – Starter Flight Boost
441448,1,1,0,1,0.1,0,,335.04,600.0,1.0,1.0,2.0,1.0,1995-07-08,F,False,True,usa,2,0.0,30,1,0,1,Occasional Voyagers – Starter Flight Boost
441457,2,3,0,3,0.1,2,0.15000000000000002,89.34,195.0,0.0,1.0,2.0,1.0,1965-02-18,F,True,False,usa,5,0.0,60,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
441982,5,3,0,2,0.125,1,0.05,335.69,410.0,0.0,1.0,3.0,1.0,1976-11-26,F,False,False,usa,8,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
442484,3,1,0,3,0.25,2,0.125,293.21,85.0,0.0,1.0,0.0,1.0,1980-09-28,F,True,False,usa,4,0.0,45,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
442718,4,2,0,1,0.15,2,0.07500000000000001,605.64,73.0,0.0,1.0,5.0,1.5,1975-06-05,F,True,True,usa,6,0.0,50,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
442812,0,1,0,1,0.15,0,,,85.0,,,10.0,1.0,1969-02-24,F,True,True,usa,1,0.0,56,1,0,1,Occasional Voyagers – Starter Flight Boost
442819,1,1,0,2,0.25,2,0.1,714.69,85.0,1.0,1.0,1.0,1.0,1952-08-07,F,True,False,canada,2,0.0,73,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
442833,4,4,0,1,0.1,1,0.05,499.275,234.5,0.0,1.0,1.0,1.0,1984-09-21,F,True,False,canada,8,0.0,41,2,0,3,Road Warriors – Priority Boarding & Fast Track
443305,1,1,0,1,0.1,0,,206.2,145.0,1.0,1.0,3.0,1.0,2002-10-27,F,False,False,usa,2,0.0,23,1,0,1,Occasional Voyagers – Starter Flight Boost
443453,4,4,0,3,0.2,3,0.1,304.37,175.5,0.0,1.0,0.5,1.0,1987-06-26,F,False,False,usa,8,0.0,38,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
443598,2,2,0,2,0.07500000000000001,2,0.25,1183.54,212.0,0.5,1.0,4.5,1.0,1980-10-17,F,False,False,usa,4,0.0,45,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
443652,4,4,0,1,0.05,1,0.05,205.03500000000003,122.0,1.0,1.0,3.0,1.0,1993-10-18,F,False,False,usa,8,0.0,32,2,0,3,Road Warriors – Priority Boarding & Fast Track
444387,3,2,0,2,0.15000000000000002,0,,277.41,84.0,0.0,1.0,0.0,1.0,1978-05-06,F,True,False,usa,5,0.0,47,2,0,3,Road Warriors – Priority Boarding & Fast Track
444885,1,1,0,1,0.1,2,0.07500000000000001,469.48,111.0,2.0,1.0,3.0,1.0,1991-04-20,F,True,False,usa,2,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
445351,4,3,0,0,,1,0.2,206.09,108.0,0.0,1.0,4.0,1.0,1970-11-14,F,True,True,usa,7,0.0,55,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
445515,2,2,0,0,,1,0.1,685.47,171.0,0.5,1.0,2.0,1.0,1984-03-05,F,False,False,canada,4,0.0,41,1,0,1,Occasional Voyagers – Starter Flight Boost
446124,5,5,0,0,,1,0.2,417.56,214.0,0.0,1.0,2.0,1.0,1978-12-26,F,False,False,usa,10,0.0,47,2,0,3,Road Warriors – Priority Boarding & Fast Track
446138,3,4,1,4,0.1,2,0.15,182.27,101.0,0.0,1.0,2.0,1.0,1984-10-02,F,True,False,usa,7,0.14285714285714285,41,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
446473,3,2,0,3,0.1,4,0.07500000000000001,468.97,227.5,1.0,1.0,1.0,1.0,1975-06-13,F,True,False,usa,5,0.0,50,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
446933,4,4,0,3,0.35,0,,228.02,110.5,0.5,1.0,1.0,1.0,1976-12-06,M,False,False,canada,8,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
447053,2,2,0,1,0.2,1,0.05,442.37,72.0,0.5,1.0,2.5,1.0,1986-08-27,F,False,True,usa,4,0.0,39,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
447591,1,1,0,1,0.15,0,,245.0,229.0,0.0,1.0,1.0,1.0,2001-09-25,M,False,False,canada,2,0.0,24,1,0,1,Occasional Voyagers – Starter Flight Boost
447737,3,2,0,1,0.15,1,0.2,586.72,41.5,1.0,1.0,1.0,1.5,1981-12-25,F,False,False,canada,5,0.0,44,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
447951,2,2,0,1,0.15,0,,93.20500000000001,268.0,0.5,1.0,1.5,1.0,1981-09-21,F,False,False,usa,4,0.0,44,1,0,1,Occasional Voyagers – Starter Flight Boost
448025,1,1,0,0,,0,,147.12,152.0,0.0,1.0,4.0,1.0,1994-09-27,F,False,False,canada,2,0.0,31,1,0,1,Occasional Voyagers – Starter Flight Boost
448154,2,1,0,2,0.15000000000000002,1,0.05,1416.8000000000002,129.0,0.0,3.0,7.0,2.0,1968-07-26,F,False,False,usa,3,0.0,57,0,0,0,Family & Group Travelers – Family Comfort Package
448295,2,2,0,1,0.05,1,0.05,263.225,222.0,0.5,1.0,1.0,1.0,1972-09-19,M,True,False,usa,4,0.0,53,1,0,1,Occasional Voyagers – Starter Flight Boost
448467,0,2,0,3,0.05,2,0.07500000000000001,,260.5,,,9.5,1.0,1986-02-03,F,False,False,canada,2,0.0,39,1,0,1,Occasional Voyagers – Starter Flight Boost
448564,4,5,0,0,,2,0.07500000000000001,470.51,115.0,0.5,1.0,1.0,1.0,1975-01-18,F,False,False,usa,9,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
449033,5,5,0,1,0.15,1,0.2,310.19,100.0,1.0,1.0,1.0,1.0,1983-01-27,F,False,False,usa,10,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
449326,2,2,0,3,0.1,1,0.1,646.53,97.5,0.5,1.0,3.5,1.0,1985-04-09,F,False,False,canada,4,0.0,40,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
449619,3,3,0,1,0.05,2,0.22499999999999998,272.81,176.0,1.0,1.0,4.0,1.0,1988-10-08,F,False,False,usa,6,0.0,37,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
449804,3,3,0,1,0.15,0,,528.41,194.0,1.0,1.0,1.0,1.0,1982-06-23,F,True,False,usa,6,0.0,43,2,0,3,Road Warriors – Priority Boarding & Fast Track
449980,2,2,1,3,0.1,1,,224.77,535.0,0.0,1.0,13.0,1.0,2006-01-25,F,False,False,canada,4,0.25,19,4,-1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
450164,4,4,0,0,,1,0.05,273.53,124.5,0.5,1.5,3.0,1.5,1987-02-03,F,True,False,usa,8,0.0,38,2,0,3,Road Warriors – Priority Boarding & Fast Track
450193,2,2,0,1,0.1,1,0.1,562.235,269.0,0.5,1.0,7.5,1.0,1989-03-08,F,False,False,canada,4,0.0,36,1,0,1,Occasional Voyagers – Starter Flight Boost
450305,2,3,0,2,0.125,1,0.1,193.36,144.0,0.5,1.0,4.0,1.0,1984-12-23,F,False,False,usa,5,0.0,41,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
450615,4,3,0,2,0.07500000000000001,0,,242.98999999999998,79.0,1.0,1.0,2.0,1.0,1979-12-11,F,False,False,usa,7,0.0,46,2,0,3,Road Warriors – Priority Boarding & Fast Track
451291,4,1,0,4,0.125,2,0.125,377.08000000000004,182.0,0.5,1.0,1.0,1.0,1969-10-02,F,True,False,usa,5,0.0,56,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
451674,0,0,0,3,0.1,1,0.05,,,,,,,1999-11-20,F,False,True,usa,0,0.0,26,1,0,1,Occasional Voyagers – Starter Flight Boost
452034,4,4,2,2,,3,0.05,1169.14,106.0,0.0,1.0,5.0,2.0,1974-07-25,F,False,False,usa,8,0.25,51,4,-1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
452532,4,2,1,2,0.25,2,0.15,476.95,89.0,1.0,1.0,8.0,1.0,1991-06-05,F,False,False,usa,6,0.16666666666666666,34,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
452594,3,4,0,1,0.1,0,,291.49,129.5,0.0,1.0,5.0,1.0,1980-01-14,F,False,True,usa,7,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
452612,3,3,1,3,0.07500000000000001,3,0.1,565.43,153.0,1.0,1.0,3.0,1.0,1981-05-05,F,True,True,usa,6,0.16666666666666666,44,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
453143,4,5,0,1,0.1,3,0.05,442.15,148.0,1.0,1.0,2.0,1.0,1978-03-12,F,False,False,usa,9,0.0,47,2,0,3,Road Warriors – Priority Boarding & Fast Track
453168,4,3,0,2,0.07500000000000001,0,,369.06,70.0,0.5,1.0,3.0,1.0,1977-11-23,F,True,False,usa,7,0.0,48,2,0,3,Road Warriors – Priority Boarding & Fast Track
454264,1,0,0,3,0.1,1,0.1,733.54,,0.0,1.0,,,1975-01-07,F,False,True,usa,1,0.0,50,1,0,1,Occasional Voyagers – Starter Flight Boost
454430,2,3,0,1,0.1,2,0.07500000000000001,1249.595,155.0,0.0,2.5,2.0,2.0,1985-11-18,F,True,False,canada,5,0.0,40,0,0,0,Family & Group Travelers – Family Comfort Package
454616,1,1,0,3,0.15,0,,495.69,403.0,0.0,1.0,2.0,1.0,1979-05-23,F,True,False,usa,2,0.0,46,1,0,1,Occasional Voyagers – Starter Flight Boost
454661,3,3,0,1,0.15,0,,456.21,235.0,0.0,1.0,2.0,1.0,1978-04-24,F,False,False,usa,6,0.0,47,2,0,3,Road Warriors – Priority Boarding & Fast Track
454920,5,5,0,1,0.3,3,0.1,736.83,111.0,1.0,1.0,2.0,1.0,1985-12-25,F,True,False,usa,10,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
454934,4,4,1,1,,1,,167.44,193.0,1.5,1.0,1.0,1.0,1982-01-04,F,True,False,usa,8,0.125,43,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
454955,1,1,0,0,,1,0.1,481.34,268.0,1.0,1.0,3.0,1.0,1973-04-13,F,True,False,usa,2,0.0,52,1,0,1,Occasional Voyagers – Starter Flight Boost
456226,5,4,0,0,,1,0.1,327.65,93.5,1.0,1.0,3.5,1.0,1976-02-08,F,False,False,usa,9,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
